region_id,Sales_Region
5043,Ericbury
5044,Raymondfurt
5045,Meganshire
5046,South Donnafurt
5047,Chavezburgh
5048,Banksborough
5049,Wolfton
5050,East Justin
5051,Jeremystad
5052,New Tyrone
5053,Andrewmouth
5054,Kennethbury
5055,Anthonyburgh
5056,Youngborough
5057,Marybury
5058,Port Rachel
5059,Caseyside
5060,New Dennisberg
5061,Port Angel
5062,Danielleborough
5063,Juliemouth
5064,New Jasminefort
5065,Jordanfort
5066,Port Maryport
5067,Port Stacyfurt
5068,North Tammyberg
5069,West Shelby
5070,New Jaredport
5071,North Matthewville
5072,Angelachester
5073,Crawfordhaven
5074,Jenkinshaven
5075,East Taylorfort
5076,Judyhaven
5077,Bauerville
5078,Garcialand
5079,Cooleytown
5080,Rachelton
5081,Lake Danaview
5082,Barkerburgh
5083,North Gail
5084,New Tonyside
5085,Cantustad
5086,New Michelleville
5087,Duncanfurt
5088,South Luis
5089,Lisaville
5090,Sullivanchester
5091,South George
5092,Port Gabrielville
5093,Phillipside
5094,Blackwellberg
5095,Moraborough
5096,West Martin
5097,Barrerabury
5098,New Hannah
5099,East Amyview
5100,Avilaborough
5101,Mclaughlinland
5102,East Paulafort
5103,Lake Brenda
5104,West Erinside
5105,North Jane
5106,Michellechester
5107,Laurenville
5108,Jeanettefort
5109,Floydmouth
5110,New Stevenborough
5111,Nathanton
5112,Maryton
5113,Wellsville
5114,East Rachelfort
5115,Angieview
5116,Westside
5117,Patriciaton
5118,Matthewshire
5119,Wardshire
5120,Curryville
5121,Riggsshire
5122,Lake Robertfort
5123,West Lori
5124,Elizabethshire
5125,Stevenfurt
5126,East Savannahport
5127,New Gerald
5128,South Jamesside
5129,Andersonstad
5130,Port Ericshire
5131,East Jeffrey
5132,Sheilafurt
5133,Port Jasonville
5134,Zimmermanburgh
5135,Lake Shannontown
5136,Lucasstad
5137,Willisbury
5138,Romanton
5139,Bankschester
5140,Kylechester
5141,North Sonia
5142,Lake Jasonville
5143,East Mollystad
5144,Ambermouth
5145,North Eric
5146,East Charlesbury
5147,South Ronald
5148,Parkermouth
5149,Shawnmouth
5150,West Marco
5151,New Deborah
5152,South Pennyland
5153,South Nicholas
5154,Traceyhaven
5155,Brooketown
5156,Rodneytown
5157,Brandiport
5158,New Kylie
5159,Garrettchester
5160,Hansonberg
5161,Ashleyside
5162,Rodneyland
5163,West Leslie
5164,Gallegosborough
5165,East Veronica
5166,Judystad
5167,Reynoldsbury
5168,Lake Caseyhaven
5169,Stewartchester
5170,South Michaelstad
5171,Port Damon
5172,New Alicialand
5173,Lake Wesleyborough
5174,Murraystad
5175,Carolview
5176,North Thomastown
5177,Christinabury
5178,Serranobury
5179,Samanthaview
5180,West Megan
5181,Lake Mark
5182,North Jonathanland
5183,Lake Tammyfort
5184,Wandafort
5185,Caldwellport
5186,Tracyport
5187,Laurenside
5188,South Alfredview
5189,North Cynthia
5190,Port Brandonfurt
5191,Matthewborough
5192,Joshuaton
5193,South Heatherberg
5194,Sharpmouth
5195,Nicholasstad
5196,Scottside
5197,Myersmouth
5198,North Brianfurt
5199,Ashleyview
5200,Wardberg
5201,Bridgetbury
5202,Austinside
5203,Santosmouth
5204,Aprilfurt
5205,New Tracyberg
5206,North Toni
5207,West Theresaport
5208,Hinesfurt
5209,West Jaime
5210,Virginiafort
5211,Pamelastad
5212,Martinborough
5213,New Roberthaven
5214,North Jeffreyfurt
5215,East Andrewview
5216,Griffinborough
5217,South Rebeccaport
5218,Hernandezland
5219,Guzmanhaven
5220,West Lisashire
5221,Oneillton
5222,Englishshire
5223,Tinaville
5224,North Mariaside
5225,Port Justinchester
5226,Lake Catherineview
5227,North Jeremymouth
5228,North Douglasshire
5229,Mccarthychester
5230,Katieberg
5231,Watsonfort
5232,South Jennifertown
5233,North Lisaburgh
5234,New Jason
5235,Lake Emmatown
5236,East Cindy
5237,Garytown
5238,South Alexis
5239,West Nicoleborough
5240,Jerryborough
5241,East Sheenaview
5242,Latashashire
5243,Prestonport
5244,Claudiaburgh
5245,Port Danielport
5246,North Heather
5247,Burtonfort
5248,Lynntown
5249,Hallshire
5250,West Candacehaven
5251,Hudsonhaven
5252,Ronaldchester
5253,North Selena
5254,Parkerburgh
5255,East Austinmouth
5256,Jenniferview
5257,New Monica
5258,South Oscarville
5259,New Janice
5260,New Tracyfort
5261,Robinsonmouth
5262,Stevenbury
5263,North Ryanland
5264,Catherineberg
5265,Gallaghershire
5266,South Brittany
5267,Eileenbury
5268,South Olivia
5269,Maryberg
5270,Charlesside
5271,Lake Aaronview
5272,East Christy
5273,West Rebeccatown
5274,Port Gary
5275,New Laurenton
5276,North Melissafurt
5277,Port Chad
5278,New Paulshire
5279,Monicastad
5280,East Raymondberg
5281,Waltersland
5282,Lake Maureenport
5283,Heatherfurt
5284,Mitchellland
5285,Amandaberg
5286,South Kim
5287,Lake Lindseyhaven
5288,Andrewshire
5289,Jimmyberg
5290,Bryanhaven
5291,North Davidborough
5292,South Kyleview
5293,Knightmouth
5294,West Tiffany
5295,Ayersstad
5296,Melissaburgh
5297,East Joanne
5298,Markhaven
5299,New Davidfort
5300,Karinamouth
5301,Lake Robertshire
5302,Nealbury
5303,Port Brianmouth
5304,Shanefurt
5305,Natalieport
5306,North Kristinberg
5307,East Jorge
5308,Julieborough
5309,Stephenberg
5310,Brianfort
5311,Lake Marcia
5312,Toddfurt
5313,Port Michael
5314,Port Rhonda
5315,Erinside
5316,Maddoxside
5317,South Maryside
5318,East Cynthia
5319,East Danny
5320,Lake Michaelton
5321,Figueroaview
5322,Zimmermanton
5323,South Amy
5324,East Marissaburgh
5325,Emilymouth
5326,West Morganmouth
5327,Hayestown
5328,Brettport
5329,Campbellbury
5330,East Timothymouth
5331,Ashleyfurt
5332,Linborough
5333,Frenchside
5334,North Desiree
5335,Johnville
5336,Barnesbury
5337,Tracyhaven
5338,Port Mirandaport
5339,Saraburgh
5340,Williamsland
5341,Luceromouth
5342,North Kimfurt
5343,Lisaton
5344,Mariechester
5345,Justinfurt
5346,Mcdowelltown
5347,New Greg
5348,East Barryview
5349,Turnerborough
5350,Stephanieside
5351,South Adam
5352,North Ritafurt
5353,Lake Rickystad
5354,Lake Dalemouth
5355,Frenchborough
5356,East Loriland
5357,Hernandezborough
5358,North Evanbury
5359,Lake Danielfurt
5360,Destinystad
5361,Calhounhaven
5362,Millermouth
5363,West Margaretmouth
5364,Loriside
5365,Timothyshire
5366,Port Bonnieside
5367,Kaylaburgh
5368,South Luisburgh
5369,South Stephenville
5370,South Adrianport
5371,New Danielside
5372,Williamville
5373,Moorefort
5374,Lake Heathermouth
5375,Smithburgh
5376,Joshuamouth
5377,North Jessicaberg
5378,East Sharonberg
5379,Lake Pamelaborough
5380,Kathyfurt
5381,North Laurenbury
5382,Hectorton
5383,Cowanbury
5384,Veronicaborough
5385,South Kennethstad
5386,Davidland
5387,Riveramouth
5388,North Christina
5389,Krystalshire
5390,Lake Laura
5391,South Rachelland
5392,Patricialand
5393,West Zacharyview
5394,Cooperbury
5395,New Phillip
5396,West Bryantown
5397,Halechester
5398,North Ronaldside
5399,South Amyhaven
5400,East Trevorshire
5401,Williamsview
5402,Spencermouth
5403,North Tylerburgh
5404,Rodriguezside
5405,North Carlborough
5406,West Sabrina
5407,Lake Georgeville
5408,East Joseville
5409,North Robertport
5410,Jakeside
5411,East Josephberg
5412,Vargasport
5413,Port Shannonchester
5414,Adammouth
5415,East Daleport
5416,Lewisport
5417,Karishire
5418,Williamsberg
5419,New Ericton
5420,East Timothyburgh
5421,Port Michaelside
5422,Blakechester
5423,Port Lisaville
5424,North Trevorchester
5425,Bergerchester
5426,Kevinside
5427,South Kathleenhaven
5428,Lake Lauraside
5429,Port Haley
5430,West Nancytown
5431,West Robertoview
5432,New Shannonchester
5433,New Frankmouth
5434,East Andrewberg
5435,Port Christinebury
5436,Meyerfort
5437,North Maryshire
5438,Schroederside
5439,East Markberg
5440,Port Zachary
5441,North Kellimouth
5442,Devinhaven
5443,East Ernest
5444,North Terri
5445,Phyllisside
5446,Woodsland
5447,Farrellmouth
5448,North Mariebury
5449,Blackburnfort
5450,Port Kristaberg
5451,South Danielle
5452,Tommyville
5453,West Joe
5454,Amberfort
5455,Ericamouth
5456,Lake Morganburgh
5457,Craigview
5458,South Angelbury
5459,Williamview
5460,Port Kristinmouth
5461,Port Zacharyfort
5462,Snowtown
5463,North Laurafort
5464,Dawnbury
5465,West Norman
5466,Morenohaven
5467,Port Alexander
5468,North Alisonmouth
5469,Evansborough
5470,Hawkinsfort
5471,Hicksland
5472,Lake Juanborough
5473,Lewistown
5474,Annbury
5475,East Coreyport
5476,Aaronstad
5477,Dixonshire
5478,Port Michele
5479,Lake Denise
5480,West Jamesport
5481,West Pamelamouth
5482,East Kristina
5483,Collinschester
5484,Garyberg
5485,West Candice
5486,North Annbury
5487,Meyerborough
5488,East Williamshire
5489,Danielsmouth
5490,Gabrielamouth
5491,Alisonstad
5492,North Gary
5493,Lake Natalieberg
5494,Baileyville
5495,East Roberttown
5496,West Rebeccafurt
5497,East Colleenfort
5498,East Ryanbury
5499,Jerryshire
5500,Briannatown
5501,Lake Craig
5502,Jessestad
5503,North Josephton
5504,Port Leslieland
5505,Estradaberg
5506,Kathleenburgh
5507,Port Karenchester
5508,North Shelleytown
5509,Langview
5510,Fritzstad
5511,North Mary
5512,Lake Ricky
5513,North Maryhaven
5514,Moraleshaven
5515,Zamorafort
5516,West Frank
5517,West Jonstad
5518,Vincentstad
5519,Christianhaven
5520,Collinsberg
5521,East Ashley
5522,South Joeburgh
5523,Webbside
5524,Grantborough
5525,Lake Cory
5526,Port Josephberg
5527,Flynnshire
5528,Browntown
5529,Lisatown
5530,Port Danielberg
5531,Allenside
5532,Garciafurt
5533,North Angelicastad
5534,Port Johnland
5535,Aliciamouth
5536,East Ronnie
5537,East Arianatown
5538,East Staceyburgh
5539,Chrisport
5540,East Melissabury
5541,Rebeccabury
5542,West Joshuaborough
5543,Pattersonborough
5544,East Raymond
5545,Port Cathyport
5546,Montgomeryburgh
5547,West Margaret
5548,East Elizabethport
5549,Port Lori
5550,Lake Chad
5551,Port Elizabethstad
5552,North Joshuamouth
5553,Heidibury
5554,Bensonside
5555,East Billybury
5556,North Jessicaburgh
5557,New Katherine
5558,New Brettmouth
5559,Gomezview
5560,East Natalie
5561,Campbellview
5562,Lake Madeline
5563,New Christian
5564,Josephfurt
5565,Kimberlyfort
5566,North Jacob
5567,Leeville
5568,East Rachel
5569,Port Jose
5570,Lake Maria
5571,Desireeview
5572,Ashleyton
5573,East Michaelburgh
5574,North Chadfurt
5575,Lake Desireeton
5576,Lake Ericberg
5577,North Charlesview
5578,Fordburgh
5579,West Bruceton
5580,Darleneshire
5581,East Gilbertfort
5582,North Cassandraport
5583,Barrmouth
5584,Harveyville
5585,Jonathanburgh
5586,South Grant
5587,West Heidiside
5588,South Barbaraside
5589,North Lindseyhaven
5590,Zamoraberg
5591,Reyesshire
5592,Lake Joe
5593,Isabellaburgh
5594,North Tonihaven
5595,Johnsonview
5596,New Carolinefurt
5597,Kristenton
5598,Alyssahaven
5599,Garciaton
5600,New Shawn
5601,Geraldton
5602,Jordanmouth
5603,Coxside
5604,Lake Michelletown
5605,Leahberg
5606,West Richardmouth
5607,Nicoleview
5608,Haystown
5609,Bryanfurt
5610,Devonchester
5611,East Josephfort
5612,Alejandrofort
5613,West Christian
5614,South Lisafurt
5615,Port Kyle
5616,Port Brookeberg
5617,Mitchellburgh
5618,Reginaborough
5619,New Juliastad
5620,South Williamland
5621,West Victor
5622,West Christophermouth
5623,Ronaldberg
5624,East Nathan
5625,West Aaronshire
5626,North Dustinport
5627,South Paul
5628,North Sheila
5629,Lake Danielberg
5630,Laurietown
5631,Wardport
5632,Phillipstown
5633,Amyshire
5634,New Patrick
5635,Lake Robertberg
5636,West Brent
5637,North Joannatown
5638,Jonathonton
5639,South Lisamouth
5640,Julieberg
5641,Amandabury
5642,Pattersonhaven
5643,Orrmouth
5644,North Jeremyport
5645,Nelsonmouth
5646,Pooleland
5647,East Annette
5648,West Willieland
5649,Lawrencemouth
5650,New Michaelshire
5651,Austinton
5652,Allisonview
5653,Rowetown
5654,Port Kirk
5655,South Willie
5656,Bauerburgh
5657,East Yolandashire
5658,Farmerbury
5659,Port Scottport
5660,Bryanberg
5661,Scottchester
5662,Woodfort
5663,Jeffreyborough
5664,Danmouth
5665,Floreshaven
5666,South Benjaminville
5667,Katieside
5668,Cooleymouth
5669,Danielland
5670,Phillipsside
5671,Port Patrick
5672,South Taylorberg
5673,East Dennis
5674,North Daniel
5675,Port Randall
5676,West Billy
5677,Turnerfurt
5678,South Johnshire
5679,South Alejandro
5680,Port Brett
5681,Hansonshire
5682,New Derrick
5683,Mcfarlandmouth
5684,Vasquezfort
5685,Gardnerview
5686,South Elizabethview
5687,Port Jessicahaven
5688,Jeffreyland
5689,South Donnaville
5690,West Lindseyfurt
5691,West Eric
5692,Port Terry
5693,North Whitney
5694,Port Matthew
5695,New Andrea
5696,South Lindaborough
5697,West Elizabethmouth
5698,South Tonyfurt
5699,South Tinatown
5700,West Connor
5701,Sanchezfort
5702,Stephaniestad
5703,New Stephenbury
5704,Sanfordport
5705,New Michaelfurt
5706,Ericside
5707,Aliciastad
5708,Lake Geraldchester
5709,South Jenniferton
5710,Jacquelinestad
5711,Ingramtown
5712,Wolfebury
5713,East Desiree
5714,Maryfort
5715,East Mariahmouth
5716,New Robertburgh
5717,Colemanside
5718,North Deborahview
5719,South Lauraville
5720,Weberbury
5721,East Dana
5722,Georgestad
5723,South Wanda
5724,Markport
5725,Parksmouth
5726,West April
5727,New Vanessa
5728,New Michelleberg
5729,South Annemouth
5730,Gavinside
5731,East Nicole
5732,Lisaland
5733,Billyhaven
5734,Jameschester
5735,Galvanside
5736,Simonshire
5737,Roymouth
5738,Marissamouth
5739,New Beverlyfort
5740,South Michealfort
5741,Justinmouth
5742,West Christineburgh
5743,Tracyshire
5744,Lorihaven
5745,Thompsonshire
5746,Lake Karina
5747,Lake Susanland
5748,Mcfarlandhaven
5749,South Andrewton
5750,Marshallton
5751,Mahoneyberg
5752,Pattersonstad
5753,Wrightside
5754,Lake Jacquelinetown
5755,Colleenchester
5756,Port Jon
5757,Sextonshire
5758,New Marie
5759,Hannahburgh
5760,South Ericfort
5761,New Jenniferville
5762,West Michaelburgh
5763,West Roy
5764,Thorntonchester
5765,Reyesburgh
5766,South Darylfort
5767,Port Jacobbury
5768,West Kelseyshire
5769,Maysland
5770,East Sandraberg
5771,Christopherton
5772,Lake Thomashaven
5773,Anitastad
5774,Daleview
5775,Port Masonview
5776,Beardhaven
5777,Trujilloville
5778,Edwardstown
5779,Port Josephville
5780,Fisherville
5781,Dudleyburgh
5782,Port Rita
5783,New Leahstad
5784,West Hayley
5785,East Stephanie
5786,West Danielleberg
5787,Lake Michaelhaven
5788,Francoview
5789,Port Stephenside
5790,Ryanfurt
5791,Holthaven
5792,Port Alexastad
5793,North Sherri
5794,South Amandahaven
5795,Jessicahaven
5796,East Angelicaberg
5797,New Shannon
5798,Sandraland
5799,Lake Leroymouth
5800,East Michaelhaven
5801,South Kellytown
5802,Carmenton
5803,New Albertborough
5804,Sarahborough
5805,Matachester
5806,South Josephstad
5807,Natalieville
5808,Teresastad
5809,West Dustinfort
5810,Josephshire
5811,South Michelleland
5812,South Rebeccaton
5813,West Michaelberg
5814,Grantton
5815,Butlerberg
5816,Morsemouth
5817,Port Holly
5818,Bethstad
5819,Lawsonstad
5820,Port Elizabethtown
5821,Benjaminmouth
5822,Brianmouth
5823,South Reneeport
5824,Lake Michelleshire
5825,Lake Lisabury
5826,Clarkland
5827,Glennfurt
5828,Lake Scottside
5829,Port Gabrielleside
5830,Moraleschester
5831,Bradfordton
5832,Hillland
5833,East Denise
5834,Powelltown
5835,North Joshua
5836,East Deannatown
5837,Lake Victoriabury
5838,Rodriguezmouth
5839,Tonyfort
5840,North Peggy
5841,West Sabrinaview
5842,West Joshuaport
5843,Westhaven
5844,East Aprilview
5845,West Jared
5846,South Franktown
5847,Ericafurt
5848,Maynardland
5849,Brewerton
5850,New Andreaside
5851,Acostashire
5852,Lake Sharonmouth
5853,East Kristinebury
5854,Chrisburgh
5855,Lake Joshuafurt
5856,Meyerton
5857,Waynemouth
5858,Wagnertown
5859,West Ianview
5860,North Samantha
5861,Kylestad
5862,West Michaelport
5863,Jenniferton
5864,Murphyfort
5865,Grahamview
5866,East Marie
5867,Durhamchester
5868,Harrismouth
5869,Harveyfort
5870,North Dawnborough
5871,Lake Richardhaven
5872,New Kentburgh
5873,Olsenchester
5874,New Tinafurt
5875,North Jennifershire
5876,Lake Amyport
5877,North Ritaborough
5878,North Richardbury
5879,South Samanthaborough
5880,Mcphersonhaven
5881,Lake Debbie
5882,East Alan
5883,Perkinsstad
5884,East Emily
5885,New Nancyland
5886,Timothychester
5887,East Brandonhaven
5888,Lake Nicolemouth
5889,West Kevinside
5890,Burkemouth
5891,Lake Sean
5892,Elizabethfort
5893,West Courtney
5894,East Cynthiafort
5895,Stronghaven
5896,Farmerfort
5897,North Kyleburgh
5898,South Sandraville
5899,Stephaniemouth
5900,Lake Wendyburgh
5901,East Lawrence
5902,Haleport
5903,Lake Nicholasshire
5904,West Danielle
5905,Kellyborough
5906,Lake Mollychester
5907,Lake Barbaraberg
5908,West Cynthiaburgh
5909,New Stephen
5910,Morganmouth
5911,East Shelia
5912,Juliafurt
5913,West Raymondbury
5914,North Mariaburgh
5915,Lake Blake
5916,South Jameshaven
5917,North Joshuaside
5918,South Ninafurt
5919,Port Sarahside
5920,South Stephaniehaven
5921,Andreabury
5922,Bushmouth
5923,South Tamarastad
5924,Costaview
5925,South Frederickport
5926,New Johnfurt
5927,South Claytonfort
5928,Brookeville
5929,Port Kathyview
5930,West Allen
5931,Bishopmouth
5932,Georgeview
5933,Claytonland
5934,North Lisaland
5935,East Melissafurt
5936,Barryfurt
5937,Larryport
5938,Robertberg
5939,Quinnberg
5940,Lake Jasonport
5941,Samuelfort
5942,Port Debbieborough
5943,East Samantha
5944,South Lauraburgh
5945,Miahaven
5946,Evelynfurt
5947,West Justinhaven
5948,Danielberg
5949,Lake Melinda
5950,Mckinneychester
5951,East Tonyafort
5952,Rachelland
5953,East Lisastad
5954,Camposstad
5955,Ginachester
5956,Englishtown
5957,Lake Kylemouth
5958,Waltonview
5959,Justinborough
5960,Port Meganmouth
5961,Port Eileenborough
5962,West Teresa
5963,South Tara
5964,Adrianbury
5965,Garrettborough
5966,Jasonhaven
5967,Meadowshaven
5968,Jerryberg
5969,West Jamesberg
5970,Teresaview
5971,Rebeccaville
5972,Lake Ellen
5973,Donaldsonville
5974,Chelseaview
5975,New Lisashire
5976,New Brittanyville
5977,West Makayla
5978,Lewisland
5979,Kington
5980,Richardborough
5981,North Danielshire
5982,Port Albert
5983,Port Diana
5984,Myersbury
5985,Laurenstad
